jira_id,ips_title,jira_component,human_category,label_source,pseudo_confidence,sample_weight,feature_text
WIFI-344972,[HP][Quanta]-[Willie][MTL][Win11 22H2][BE200 rQS] v23.0.0 DRTU tool running issue,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] [HP][Quanta]-[Willie][MTL][Win11 22H2][BE200 rQS] v23.0.0 DRTU tool running issue
WIFI-348788,"[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][WIFI][Win11]It occured WiFi YB(code 10) and bluetooth driver is lost, when browsing web pages, running warmboot/hibernate/sleep test.",FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW->Power Save] [HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][WIFI][Win11]It occured WiFi YB(code 10) and bluetooth driver is lost, when browsing web pages, running warmboot/hibernate/sleep test."
WIFI-348789,"[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][WIFI][Win11]It occured WiFi YB(code 10) when playing music and vedio, running  warmboot test.",FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW->Power Save] [HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][WIFI][Win11]It occured WiFi YB(code 10) when playing music and vedio, running  warmboot test."
WIFI-349595,[Lenovo_IdeaPad][Hetian][LCFC][FVT-QS][S990-IMH][Windows11]FW assert and reset when run S4/S5/CB stress test,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] [Lenovo_IdeaPad][Hetian][LCFC][FVT-QS][S990-IMH][Windows11]FW assert and reset when run S4/S5/CB stress test
WIFI-494869,240G8 Wi-Fi drop issue caused by YB in device manager on WLAN adapter,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] 240G8 Wi-Fi drop issue caused by YB in device manager on WLAN adapter
WIFI-723160,[Honor][Huaqin][DarwinB][ARL][WiFi][24H2]The wifi device YB when resume from S4,FW->Power Save,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Power Save] [Honor][Huaqin][DarwinB][ARL][WiFi][24H2]The wifi device YB when resume from S4
CIE-4539,[Dell]SUT will pop up message when install Killer WLAN driver_v35.23,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] [Dell]SUT will pop up message when install Killer WLAN driver_v35.23
CIE-5037,[Dell] Killer APP (together installation with Killer driver) is blocking some website (like Zoom web setup) while GlobalProtect is connected via split tunnel,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] [Dell] Killer APP (together installation with Killer driver) is blocking some website (like Zoom web setup) while GlobalProtect is connected via split tunnel
CIE-5046,KILLER-VR mode not work,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] KILLER-VR mode not work
CIE-5195,[Dell][XPS][MTL][GaP2_Killer] Wrong band information while connecting with dual band AP with the same SSID,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] [Dell][XPS][MTL][GaP2_Killer] Wrong band information while connecting with dual band AP with the same SSID
CIE-5403,Delay KILLERs execution when startup to meet MSFTs Fast Startup test,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] Delay KILLERs execution when startup to meet MSFTs Fast Startup test
CIE-5899,Wrong network interface icon in KILLER when play PPTV and Bit Torrent download,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] Wrong network interface icon in KILLER when play PPTV and Bit Torrent download
CIE-6431,[Acer/Compal][Panamera_ARH] Killer control center the QQ Player has belong to the game category.,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] [Acer/Compal][Panamera_ARH] Killer control center the QQ Player has belong to the game category.
CIE-6657,Killer -AI Lighting touchpad failed while using acers AI PC,Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer] Killer -AI Lighting touchpad failed while using acers AI PC
CIE-6659,"KILLER shows ""Service not running""",Killer,Killer,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=Killer] KILLER shows ""Service not running"""
BT-169569,[Nilinjie][BT][Huawei][VangogH][MTL][EVT]The bluetooth driver has a yellow bang during BT scan(error code:54),3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [Nilinjie][BT][Huawei][VangogH][MTL][EVT]The bluetooth driver has a yellow bang during BT scan(error code:54)
BT-170575,[Nilinjie][BT][Huawei][VangogH][MTL][EVT]The bluetooth driver has a yellow bang affter PC close 7 hours.,3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [Nilinjie][BT][Huawei][VangogH][MTL][EVT]The bluetooth driver has a yellow bang affter PC close 7 hours.
BT-173361,[Nilinjie][BT][Huawei][VangogH][MTL][EVT]BT device lost after the PC resume from hibernate,3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [Nilinjie][BT][Huawei][VangogH][MTL][EVT]BT device lost after the PC resume from hibernate
BT-226350,[Dell/Compa][Tributo LNL] FmP CB / DC mode BE201BT lost,3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [Dell/Compa][Tributo LNL] FmP CB / DC mode BE201BT lost
BT-297430,[HP][IEC] - SIO2321972 [Masada][LNL][Fmp2-BE201][Win11 24H2]Intel Bluetooth PCI Enumerator show YB after setting power source to ACDC and pressing power button to power on SUT from G3 (Power Policies: PP2),3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [HP][IEC] - SIO2321972 [Masada][LNL][Fmp2-BE201][Win11 24H2]Intel Bluetooth PCI Enumerator show YB after setting power source to ACDC and pressing power button to power on SUT from G3 (Power Policies: PP2)
BT-359601,[ASUS][QUANTA][PTL][BE211][GU606A] BT device has YB after reboot,3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [ASUS][QUANTA][PTL][BE211][GU606A] BT device has YB after reboot
BT-362634,[Lenovo][Compal][Ideapad S5P][PTL][BE211]Intel Bluetooth devcie will show YB after resume from CB and S4 (F/R: 2/2u;4/4c),3rd Party- Platform - BIOS,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- Platform - BIOS] [Lenovo][Compal][Ideapad S5P][PTL][BE211]Intel Bluetooth devcie will show YB after resume from CB and S4 (F/R: 2/2u;4/4c)
CIE-3594,"[May CI][Y780 IRX D/H Full]Some characters of ""Killer Intelligence Center"" APP have not been translated into Chinese in the CN OS.(F/R:2/2units, 4/4cycles)",User Interface->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface->Killer] [May CI][Y780 IRX D/H Full]Some characters of ""Killer Intelligence Center"" APP have not been translated into Chinese in the CN OS.(F/R:2/2units, 4/4cycles)"
CIE-6587,"[Acer/Compal][Panamera_ARH] Killer control center, when click Start VR Mode button, the uut Mobile hotspot cannot turn on.",User Interface->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=User Interface->Killer] [Acer/Compal][Panamera_ARH] Killer control center, when click Start VR Mode button, the uut Mobile hotspot cannot turn on."
CIE-7867,[Lenovo-Ideapad][Y9 GenX][ARL ][24H2] killer APP  window black screen  after WB,User Interface->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface->Killer] [Lenovo-Ideapad][Y9 GenX][ARL ][24H2] killer APP  window black screen  after WB
CIE-7878,[Lenovo-Ideapad][Y9 GenX][ARL ][24H2] Gamefast cant auto enable,User Interface->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface->Killer] [Lenovo-Ideapad][Y9 GenX][ARL ][24H2] Gamefast cant auto enable
CIE-7915,[Lenovo-Ideapad][Y9 GenX][ARL ][24H2] reset all button not work,User Interface->Killer,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=User Interface->Killer] [Lenovo-Ideapad][Y9 GenX][ARL ][24H2] reset all button not work
BT-268871,"[Lenovo][Aladdin][LNL FVT][BE201][Win11] Event log shows Warning ""BTHUSB  Event ID 07""",FW- Device Power,Power Consumption,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW- Device Power] [Lenovo][Aladdin][LNL FVT][BE201][Win11] Event log shows Warning ""BTHUSB  Event ID 07"""
BT-271922,[Lenovo][Aladdin][LNL FVT][BE201][Win11] BT device lost during S4 stress test,FW- Device Power,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- Device Power] [Lenovo][Aladdin][LNL FVT][BE201][Win11] BT device lost during S4 stress test
BT-276063,"[HP][IEC] - [Keelung][LNL][FMP2-BE201] The ""Intel Bluetooth"" device lost in DM after the system idle for about 30-60 mins.",FW- Device Power,Power Consumption,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=FW- Device Power] [HP][IEC] - [Keelung][LNL][FMP2-BE201] The ""Intel Bluetooth"" device lost in DM after the system idle for about 30-60 mins."
BT-295927,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT lost while S4 stress,FW- Device Power,Power Consumption,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW- Device Power] [Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT lost while S4 stress
CIE-10395,WWAN type is not visible when Intel Connectivity Performance Suite is dark mode.,ICPS->UI,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS->UI] WWAN type is not visible when Intel Connectivity Performance Suite is dark mode.
CIE-8220,"[HP/Win11/LNL/FmP2/SnowWhite] ]The string ""Intel is committed to responsible AI."" show black when dark mode enabled.",ICPS->UI,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=ICPS->UI] [HP/Win11/LNL/FmP2/SnowWhite] ]The string ""Intel is committed to responsible AI."" show black when dark mode enabled."
CIE-9017,"[HP/Win11/ARL/FmP2/Machu] DISABLE ""Enable smart access point selection"" , ""selection,pop-up notification for a better network"" option still ENABLE and also can work.",ICPS->UI,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=ICPS->UI] [HP/Win11/ARL/FmP2/Machu] DISABLE ""Enable smart access point selection"" , ""selection,pop-up notification for a better network"" option still ENABLE and also can work."
CIE-9792,"[HP/COMM/25H2/PTL/WhP2/CashmereI/50.25.1121.193] Turn off Enabled Smart Access Point Selection then click reset all setting to default, the item still is off.",ICPS->UI,ICPS,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=ICPS->UI] [HP/COMM/25H2/PTL/WhP2/CashmereI/50.25.1121.193] Turn off Enabled Smart Access Point Selection then click reset all setting to default, the item still is off."
WIFI-773479,[HP][Huaqin][Deso&Esa][RPL][Win11][SIT][FIT-COMM][26C1][PTL][14/16][SI]T he unit cannot be awakened from MS when tester near by it after entering MS 20mins,WinDriver->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=WinDriver->Sensing] [HP][Huaqin][Deso&Esa][RPL][Win11][SIT][FIT-COMM][26C1][PTL][14/16][SI]T he unit cannot be awakened from MS when tester near by it after entering MS 20mins
WIFI-777206,[HP][Huaqin][Deso&Esa][Win11][SIT][FIT-COMM][26C1][PTL][14/16][SI]The unit will turn off the screen when sitting in front of the unit doing other things.,WinDriver->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=WinDriver->Sensing] [HP][Huaqin][Deso&Esa][Win11][SIT][FIT-COMM][26C1][PTL][14/16][SI]The unit will turn off the screen when sitting in front of the unit doing other things.
WIFI-790172,[PTL][Samsung][wifi sensing] HPD is not working for 5~20 min after hibernation or hybrid shutdown,WinDriver->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=WinDriver->Sensing] [PTL][Samsung][wifi sensing] HPD is not working for 5~20 min after hibernation or hybrid shutdown
WIFI-817026,[FCCL][Sensing]System doesnt wake by WoA when Turn off my screen when I leave is turned off,WinDriver->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=WinDriver->Sensing] [FCCL][Sensing]System doesnt wake by WoA when Turn off my screen when I leave is turned off
WIFI-485438,[ASUS][ARL][BE201] WLAN Driver installation sometimes will show YB.,FW->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Sensing] [ASUS][ARL][BE201] WLAN Driver installation sometimes will show YB.
WIFI-750032,[PTL][Samsung][GB6 pro][wifi sensing]DUT wakes up intermittently without any human detection,FW->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Sensing] [PTL][Samsung][GB6 pro][wifi sensing]DUT wakes up intermittently without any human detection
WIFI-774807,[PTL][Samsung][WhP2][wifi sensing]HPD didnt work after boot.,FW->Sensing,Sensing,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->Sensing] [PTL][Samsung][WhP2][wifi sensing]HPD didnt work after boot.
WIFI-131221,[Huawei/Bitland][CML-S][Pangu] RSE Test Fail For 5G WIFI_11ac_160M_CH50/114&5G WIFI_11ax_160M_CH50/114,3rd Party-BIOS Wireless feature,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS Wireless feature] [Huawei/Bitland][CML-S][Pangu] RSE Test Fail For 5G WIFI_11ac_160M_CH50/114&5G WIFI_11ax_160M_CH50/114
WIFI-150557,HP_SIO2016038 - [3LS] SIP107742 - PB/Accenture Solutions/440 G8 /GA/ Unable to connect HotSpot on 5GHz band/APJ,3rd Party-BIOS Wireless feature,BIOS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party-BIOS Wireless feature] HP_SIO2016038 - [3LS] SIP107742 - PB/Accenture Solutions/440 G8 /GA/ Unable to connect HotSpot on 5GHz band/APJ
WIFI-100743,[Samsung][Mars-13][TyP2] HE160 RU-26T/52T Tx power issue for 6-7GHz,Product->RF,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Product->RF] [Samsung][Mars-13][TyP2] HE160 RU-26T/52T Tx power issue for 6-7GHz
WIFI-104639,[SAMSUNG]-[TGL][AX210D2W] TyP2 EVM (Constellation OFDM) Failed at 6895MHz,Product->RF,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Product->RF] [SAMSUNG]-[TGL][AX210D2W] TyP2 EVM (Constellation OFDM) Failed at 6895MHz
WIFI-751180,[Samsung][LNL][BE201][P250830-02452] P2P Unexpectedly Disconnected,WinDriver->WiFi Extensions->P2PClient,P2P,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=WinDriver->WiFi Extensions->P2PClient] [Samsung][LNL][BE201][P250830-02452] P2P Unexpectedly Disconnected
WIFI-821675,[Samsung][LNL][BE201][P251205-07630] P2P pairing failure - No auth start.,WinDriver->WiFi Extensions->P2PClient,P2P,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=WinDriver->WiFi Extensions->P2PClient] [Samsung][LNL][BE201][P251205-07630] P2P pairing failure - No auth start.
BT-50614,[Lenovo ThinkPad JP][jaguar_2_panther_2][ADL-P][[Tile Ring]] BTdevice is reset during S5 boot w/ fast startup disabled,3rd Party- UEFI,UEFI,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=3rd Party- UEFI] [Lenovo ThinkPad JP][jaguar_2_panther_2][ADL-P][[Tile Ring]] BTdevice is reset during S5 boot w/ fast startup disabled
WIFI-548045,[Lenovo][Aladdin][LNL SIT][BE201]wifi ping fail when perform wifi reboot ping test,FW->RFI,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=FW->RFI] [Lenovo][Aladdin][LNL SIT][BE201]wifi ping fail when perform wifi reboot ping test
CIE-9141,[Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]Logitech K780 BT keyboard cant be listed in ICPS Bluetooth UI,ICPS->Bluetooth,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS->Bluetooth] [Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]Logitech K780 BT keyboard cant be listed in ICPS Bluetooth UI
CIE-8484,[HP/Win11/PTL/FmP2/CashmereI] The ICPS will running on the background after installation completed,ICPS->Installation,ICPS,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=ICPS->Installation] [HP/Win11/PTL/FmP2/CashmereI] The ICPS will running on the background after installation completed
CIE-10469,[Acer][ERay_PTW] Intel Killer Performance Suite displays garbled text under JA,Killer->UI,Killer,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=Killer->UI] [Acer][ERay_PTW] Intel Killer Performance Suite displays garbled text under JA
WIFI-706228,[HONOR][MOOREB][ARL] Debugging the antenna performance parameters of the WIFI Sensor waking up the PC under MS,System->PHY->Sensing,RF,pseudo_component_rule_hard,0.95,0.70,[COMPONENT=System->PHY->Sensing] [HONOR][MOOREB][ARL] Debugging the antenna performance parameters of the WIFI Sensor waking up the PC under MS
WIFI-422495,"[WiFi]C-state does not enter C10 when DC powered, screen on and AP not connected",System->Power,Power Consumption,pseudo_component_rule_hard,0.95,0.70,"[COMPONENT=System->Power] [WiFi]C-state does not enter C10 when DC powered, screen on and AP not connected"
