issue_year,jira_id,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2025,WIFI-600814,[Lenovo/DT][in-house][ARL-S][BE200][TC M90TS-6]Wi-FI cant connect automatically After adding new PCIE device and reboot,WiFi,Arrow Lake-S,Arrow Lake-S,Arrow Lake-S,High,P2P,0.1131,2-High
2025,,[Lenovo][Foxconn][ThinkStation Cathaya P5 Gen2][Granite Rapids][BE200][Win11] WOL tool can not wake up UUT from S3 via BE200 WIFI card with Hybrid sleep disabe,WiFi,Arrow Lake,,Arrow Lake,High,Sensing,0.1347,2-High
2025,WIFI-597445,[Lenovo ThinkPad][LCFC][ARL-H][AX211][Mersey2]BE201 BSOD 0x9F during S4 test,WiFi,Arrow Lake-H,Arrow Lake-H,Arrow Lake-H,High,BSOD,0.2661,2-High
2025,BT-311583,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE SVT][PCIe] Intel Wireless Bluetooth YB (Code43) during MS [Unexpected D3],BT,Lunar Lake,Lunar Lake,,,YB/Lost,0.1728,2-High
2025,,BSOD 0x9F (ibtpci) encountered during Memory Stress Test on Thames-2 BE with 23.110.0.4 and verifier = ENABLED (5/18 units),BT,Lunar Lake,,Lunar Lake,High,BSOD,0.3148,2-High
2025,BT-315438,BSOD 0x9F (ibtpci) encountered during Memory Stress Test on Thames-2 BE with 23.110.0.4 and verifier = ENABLED (5/18 units),BT,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.3148,2-High
2025,,"[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE200]Stress_MS: SW and HW drips value are 0%~82%(spec(>90%)) which caused by""[Aggregated]OS Wi-Fi Jobs Joined DataPathWake",WiFi,Arrow Lake,,Arrow Lake,High,Power Consumption,0.2463,2-High
2025,WIFI-592167,[Lenovo][ThinkPad JP]][LCFC][ARL-H][AX211][Mersey 2] BE201 BSOD 0x9F during S4 test,WiFi,Arrow Lake-H,Arrow Lake-H,,,BSOD,0.2661,2-High
2025,BT-313958,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][PCIe][BE] BSOD 0x9F (ibtpci) encountered during Memory Stress Test on Thames-2 BE with 23.110.0.4 and verifier = ENABLED (5/18 units) - Registry access blocked by NTFS PageFault,BT,Lunar Lake,Lunar Lake,,,BSOD,0.1685,2-High
2025,BT-314297,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE] Intel Bluetooth device lost after teams call. [A2dp FIFO flush/SC_ERR_FREE_BLOCK_FAILS],BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1957,1-Critical
2025,,[Lenovo ThinkPad][LCFC][ARL-H][BE201][Mersey2]BSOD 0x9F during S4 test,WiFi,Arrow Lake-H,,Arrow Lake-H,High,BSOD,0.2666,2-High
2025,,"[Lenovo_ThinkPad][LCFC][RPL_R][KunLun1.0 RPL-R][24H2][SIT] The external monitor disconnected after play back online video overnight after connect monitor via WIDI adapter.(FR:2/2units, 2/2trails)",WiFi,Rocket Lake,,Rocket Lake,High,Connectivity,0.1221,2-High
2025,,"[Lenovo Thinkpad/LCFC][Matterhorn2_Yushan2_ARL/Matterhorn2_LNL/ARL and LNL/FmP][PCIE/USB] BT Headset disconnect automatically during file transfer via BT and show ""Bluetooth file transfer not completed"".",BT,Arrow Lake-U,,Arrow Lake-U,High,Connectivity,0.2151,2-High
2025,CIE-5901,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]MSFT websites cant be opened with ICPS installed,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,ICPS,0.1756,2-High
2025,WIFI-599936,[Lenovo ThinkPad][LCFC][ARL-H][BE201][Eiger2]BSOD 0x9F when doing S4 test,WiFi,Arrow Lake-H,Arrow Lake-H,Arrow Lake-H,High,BSOD,0.2597,2-High
2025,,[Lenovo-Ideapad][Bogda][GAP][ARL HX][24H2] WIFI S4 stress ping fail,WiFi,Arrow Lake-Hx,,Arrow Lake-Hx,High,P2P,0.1032,2-High
2025,,[Oak Gen2 Intel][Mobile][GM3.0][win11 24H2]One mic of the BT headset no sound output when initiate a call,BT,Meteor Lake,,Meteor Lake,Critical,Connectivity,0.2479,1-Critical
2025,BT-315828,"[Lenovo_IdeaPad][LCFC][ARL-HX][AX211][Hermes-IAX]BLE Headset auto disconnect after paired or play music use media player, 3/3Units,  1/10cycles.",BT,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-Hx,High,Connectivity,0.1633,2-High
2025,,[Lenovo-Ideapad][Hetian2][FMP][ARL ][24H2] cant change mic input volume,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1678,2-High
2025,,[Lenovo Thinkpad/LCFC][Thames2-Mersey2_ARL/ARL/FmP][USB] Bluetooth - HciExtensions / HciExtensionsV2 (Development and Integration) fail,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1476,2-High
2025,,[ThinkPad JP]T14 Gen4 - WIFI get disable in office Infra from SG,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Critical,Sensing,0.1273,1-Critical
2025,,"[Lenovo_ThinkPad][LCFC][ARL-HU][AX211][KunLun1.0_ARL]EUT occur BSOD (Bugcheck:0x7e) w/ dump file during Longrun AC-Restart with LongRunATS_AOAC_v5.2 tool(FR:1/35units, 1/5974trails)",WiFi,Arrow Lake-H,,Arrow Lake-H,Medium,BSOD,0.2212,3-Medium
2025,,[Lenovo Thinkpad/LCFC][Matterhorn2_Yushan2_ARL/ARL/FmP][USB] BT headphones(AirPods Pro 2nd generation) automatically disconnect again when playing online video.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.192,2-High
2025,,PX AX210 Wifi 6G _DSM support_OEM,WiFi,Unassigned,,Unassigned,Medium,BIOS,0.3001,3-Medium
2025,,[Lenovo JP][Wi-Fi][Wunder] Wi-Fi low tpt on 6Ghz 11be 320MHz bandwidth,WiFi,Panther Lake,,Panther Lake,High,Performance,0.207,2-High
2025,BT-327270,"[Lenovo_IdeaPad][LCFC][LNL][Sunrise][24H2][SIT][BE201_USB]The Unit shows Item Not Found"" when copy file from the shared folder via access BT IP address.(F/R: 2/2units, 8/10cycles)",BT,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1789,2-High
2025,,[Lenovo_arlh_Blanc2]HLK Bluetooth test item fail,BT,Arrow Lake-H,,Arrow Lake-H,High,HLK,0.5351,2-High
2025,,[Lenovo-Ideapad][Hetian2][GAP][ARL H][24H2] WIFI WB stress ping fail,WiFi,Arrow Lake-H,,Arrow Lake-H,High,BSOD,0.0923,2-High
2025,,[Lenovo Thinkpad/LCFC][Link1.0_ARL/ARL/FmP/GfP][USB] The music makes noise when clicking Recording in sound settings after connecting the BT headset to play music. (FR: 100%),BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2022,2-High
2025,,[Lenovo Thinkpad/LCFC][Sydney2.0_ARL/ARL/FmP][USB] The recording file output noise when recording with Samsung Galaxy Buds3 Pro(D579) Bluetooth headphones.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1901,2-High
2025,,[Lenovo_Thinkbook][Compal][LNL][BE200] [WIFI] Olympus 2.0 - ThinkBook 14 G7+ IAH with BE200,BT,Arrow Lake,,Arrow Lake,High,Connectivity,0.149,2-High
2025,,[Lenovo Thinkpad/LCFC][Matterhorn2_Yushan2_ARL/Matterhorn2_LNL/ARL and LNL/FmP][PCIE/USB] The system can not wake up by BT KB/mouse after 15 minutes of sleep when connecting multiple devices to the system.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1511,2-High
2025,WOT-58390,[Lenovo_Thinkbook][Compal][Olympus 2.0 - ThinkBook 14 G7+ IAH][ARL][BE200]Associated failed with ANT tool in factory (F/R: 5%),Other,Arrow Lake,Arrow Lake,Arrow Lake,High,OEM Tools,0.114,2-High
2025,,[lenovo/DT BU][In-house][ARL-PCB2][AX211][ M970ts]Wireless DIsplay,WiFi,Arrow Lake-S,,Arrow Lake-S,High,P2P,0.1432,2-High
2025,WIFI-611140,[Lenovo-Ideapad][Bogda][GaP2][ARL HX][24H2] BE200 WIFI lost while WarmBoot stress,WiFi,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-Hx,High,YB/Lost,0.1314,2-High
2025,,[Lenovo][Aladdin][LNL SS][BE201][Win11] BT earphone can not auto reconnect after MS resume,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2047,2-High
2025,BT-326901,[Lenovo][Aladdin][LNL SS][BE201][Win11] BT mouse can not auto reconnect after MS resume,BT,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.2023,1-Critical
2025,WIFI-611216,[Lenovo][HQ][LNL][C710][BE201]Linkspeed drop with drivers 23.120.0.3 when connected to AP with160M bandwidth (F/R: 3/3 UUTs; 30/30 Cycles),WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Lunar Lake,High,Performance,0.1242,2-High
2025,,[Lenovo/Consumer][LCFC][PTL484][BE211][1216][C911][EVT][Schematic][575882review],WiFi,Panther Lake,,Panther Lake,High,Performance,0.1182,2-High
2025,,[Lenovo][Aladdin][LNL SS][BE201][Win11] BT earphone/mouse can not auto reconnect after S4 resume,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2144,2-High
2025,,"[Lenovo][ArrowLake][BE201][24H2][30%][ICPS4.0]Error ""ICPS is unable to run on your configuration"" prompts after RUSB recovery",Other,Arrow Lake-H,,Arrow Lake-H,High,ICPS,0.1645,2-High
2025,,[Lenovo/DT BU][in-house][ARL-S][BE200][	ThinkStation P3 Tiny 2]Win11:HLK:Bluetooth - LEExtendedAdvertising (Development and Integration) fail,BT,Arrow Lake-S,,Arrow Lake-S,High,HLK,0.2558,2-High
2025,,[Thinkpad][JP}cannot connect hidden network SG wifi6e(6Ghz) on T14 G4 & T14 G5,WiFi,Meteor Lake,,Meteor Lake,Critical,Sensing,0.126,1-Critical
2025,,Lenovo_arlh_Blanc2_smartphone to PC Miracast occur sound glitch,WiFi,Arrow Lake-H,,Arrow Lake-H,High,P2P,0.2682,2-High
2025,,[Lenovo-Ideapad][Bogda][GAP][ARL HX][24H2] 0XD1 BSOD caused by Killer APP driver,Other,Arrow Lake-Hx,,Arrow Lake-Hx,High,BSOD,0.1533,2-High
2025,,[Lenovo Thinkpad/LCFC][Thames2-Mersey2_ARL/ARL/FmP][USB] The Bluetooth related device lost when using the MIKE II tool to run hibernate resume (manual resume) Fail Rate: 1unit 2/2 trials.,BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1781,2-High
2025,WIFI-627277,[Lenovo_ThinkPad][Field_issue][AX201]HSBC end-users complain that frequent WiFi roaming significantly affects the customer experience.,WiFi,Comet Lake,Comet Lake,Comet Lake,High,Performance,0.163,2-High
2025,,"[Lenovo][Ideapad 5 2-in-1 14IAL10][ARL][24H2] The ""personal area Network(PAN)"" will disconnect after about 10~20min when two units join a personal area network. (F/R: 2/2UUTs, 4/4cycles)",BT,Arrow Lake-H,,Arrow Lake-H,Medium,Connectivity,0.1997,3-Medium
2025,,[Lenovo][Thames2/Mersey2] Cant keep BT connection with smartphone,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2664,2-High
2025,BT-323539,[Lenovo - Thames2][LNL][BE201] Linux: s2idle: system is not in lps0 mode,BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1899,2-High
2025,,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS Auto/Dark Mode cant adjust to Windows Theme,Other,Lunar Lake,,Lunar Lake,High,ICPS,0.1849,2-High
2025,,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Reset button cant reset Auto/Light/Dark Mode,Other,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1211,3-Medium
2025,WOT-59146,[Lenovo_Thinkbook][Compal][Olympus 2.0 - ThinkBook 14 G7+ IAH][ARL][BE200]Associated failed with ANT tool in factory,Other,Arrow Lake,Arrow Lake,,,OEM Tools,0.114,2-High
2025,,[Lenovo Thinkpad/LCFC][Thames2-Mersey2_ARL/ARL/GfP/FmP][USB] Bluetooth headset has garbage sound while playing music file.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2009,2-High
2025,CIE-6487,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]No Dark/Light mode description in ICPS Help,Other,Lunar Lake,Lunar Lake,Lunar Lake,Low,ICPS,0.178,4-Low
2025,,[Lenovo Thinkpad/LCFC][Thames2-Mersey2_ARL/ARL/FmP/GfP][USB] Bluetooth device detection needs a 15-30 second delay after turning off and then on Bluetooth in the system task tray.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1626,2-High
2025,CIE-6483,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Message ICPS is currently disabled. Would you like to enable it will be shown.,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,ICPS,0.1367,2-High
2025,CIE-6489,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Light/Dark mode in Advanced Settings is not localized on Chinese system,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,Connectivity,0.1222,3-Medium
2025,CIE-6485,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]It needs around 15 sec to enable smart AP selection,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1035,2-High
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2] BT keyboard cant wake up PC under MS,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1461,2-High
2025,WIFI-635393,[Lenovo-Ideapad][Bogda][ARL HX][GaP][24H2]WHEA error in event log after reboot (F/R:100%),WiFi,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-Hx,High,BSOD,0.1201,2-High
2025,,[Lenovo-Ideapad][Bogda][GAP][ARL HX][24H2] ACPI error related to ASPM mode,WiFi,Arrow Lake-Hx,,Arrow Lake-Hx,High,P2P,0.1091,2-High
2025,CIE-6398,"[Lenovo][ICPS][Install] ICPS cannot work due to error ""ICPS is unable to run on your configuration""",Other,Lunar Lake,Lunar Lake,,,ICPS,0.2148,2-High
2025,,"[Lenovo_IdeaPad][LCFC][LNL][Sunrise][24H2][SIT][BE201]The wifi cannot connected, FR: 1/1unit, 2/2cycles",WiFi,Lunar Lake,,Lunar Lake,Low,Connectivity,0.1243,4-Low
2025,WIFI-626295,[LCFC][ARL-S][Tiny11] S3 enter time greater than 8 seconds,WiFi,Arrow Lake-S,Arrow Lake-S,Arrow Lake-S,High,Performance,0.1381,2-High
2025,WIFI-627221,[Lenovo-Ideapad][Hetian2][ARL H][24H2][FmP2] BSOD point to Netwaw16.sys during WIFI idle,WiFi,Arrow Lake-H,Arrow Lake-H,Arrow Lake-H,High,BSOD,0.2262,2-High
2025,CIE-6500,[Lenovo]Intel Connect service is disconnected when input wrong password to connect AP,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,Killer,0.1254,2-High
2025,CIE-6527,[Lenovo][LunarLake][BE201][24H2][10%][ICPS4.0]ICPS v4.1025.207.1 cant be launched intermittently,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,ICPS,0.1629,2-High
2025,CIE-6535,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]It takes long time to display Incorrect password when connecting AP,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,Performance,0.1116,3-Medium
2025,BT-327293,"[Lenovo-IdeaPad/LCFC][S5x0-16pro_BE/ARL_H/BE201/AX203][System Exception- Watch Dog] The Unit shows Item Not Found"" when copy file from the shared folder via PAN.",BT,Arrow Lake-Hx,Arrow Lake-Hx,,,Connectivity,0.162,1-Critical
2025,,[lenovo_arlh_eiger2]WiDi disconnected after several hours,WiFi,Arrow Lake-H,,Arrow Lake-H,High,Power Consumption,0.1342,2-High
2025,,"[Lenovo Thinkpad/LCFC][Matterhorn2_LNL/LNL/FmP][PCIE] Intel Bluetooth device lost when running the s0i3 (modern standby) stress test via OSAging tools. Fail Rate: 1/5 units, 1/18 runs.",BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1653,2-High
2025,,[Lenovo/DT BU][in-house][RPL-R][AX211][M70q-5] Blue screen error,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,P2P,0.1215,2-High
2025,,"[Lenovo][E14E15Gen2_AX201_9560_WIN10]BT headphones(AirPods Pro 2nd generation) automatic disconnect after connected to units.(FR:2 /2 units, 4 / 4trials)",BT,Tiger Lake,,Tiger Lake,Critical,Connectivity,0.2544,1-Critical
2025,,[LenovoJP][Platform][BE211] Mobile Hotspot cannot be detected by other devices,WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1451,2-High
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2] WB stress BT YB,BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1803,2-High
2025,BT-329296,[CFE Internal][Lenovo][LNL/FmP/24H2][PCIe] Fatal exception during Playback and Mouse click.  [LC_ERR_SCH_CURR_NEXT_JOB_INDXBC_SAME],BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1636,2-High
2025,CIE-6550,CLONE - [Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS UI font for SC is not localized,Other,Lunar Lake,Lunar Lake,,,ICPS,0.1719,3-Medium
2025,,"[Lenovo_IdeaPad][LCFC][ARL-HX][Kunlun-I-NX][24H2][SIT][BE200]Stress_FB_BSOD(0X9F) occurred that point to Intel Bluetooth driver (F/R: 1/42units, 1/12400cycles)",BT,Arrow Lake-Hx,,Arrow Lake-Hx,Medium,BSOD,0.1694,3-Medium
2025,,"Syd1-Hed1-Lam1][BIOS][SIT1.31][Win11 24H2] EUT occur BSOD 0x9F W/ dump file during Longrun DC-S4 with ATS_PMLongRun_v6.0 tool(FR:1/8units,1/361trials)",WiFi,Meteor Lake,,Meteor Lake,Critical,BSOD,0.2758,1-Critical
2025,WIFI-645737,[lenovo_arlh_matterhorn2] The network(security:WPA3-personal) Connect Failed,WiFi,Arrow Lake-U,Arrow Lake-U,Arrow Lake-H,Medium,P2P,0.1367,2-High
2025,WIFI-638272,[Lenovo_IdeaPad][LCFC][ARL-HX][Hermes-IAX][24H2][SIT][BE200]WLAN YB appeared upon startup after shutting down and leaving it for 1 hour in the chamber(0 degrees Celsius).(F/R: 1/24 units 1/2trials ),WiFi,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-Hx,High,YB/Lost,0.1432,2-High
2025,WIFI-639118,[Lenovo_ThinkPad][X13 Gen3][AX211[Win11] WiFi disconnected during daily using,WiFi,Alder Lake,Alder Lake,Meteor Lake,High,Power Consumption,0.1177,2-High
2025,,[Lenovo_WKS][Foxconn][GNR-WS][P5 Cathaya]-System can not search WiFi 6G when set MCC to US,WiFi,Agnostic,,Agnostic,High,Connectivity,0.1207,2-High
2025,,"[TB 16 G7+ IAH_SIT_DIS] BT headset occur noise for about 10s when play audio files. F/R 1/1u,2/30c",BT,Arrow Lake,,Arrow Lake,High,Connectivity,0.187,2-High
2025,CIE-6651,"[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]No description of ""Enable Additional Network Selection Features"" in ICPS Help",Other,Agnostic,Agnostic,,,ICPS,0.1637,2-High
2025,,"When set router 2.4G/5G wifi authentication type: WPA-PSA and RF mode:802.11b/g/n/ax,after the machine connect it and display 802.11n instead of 802.11ax(F/R:3/3  6/6cycles)",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,Performance,0.1445,2-High
2025,,"[Lenovo DT][Foxconn][M5WKT01A][ARL-S][ET]Eject Intel(R) Wireless Bluetooth(R)"" pop up in the right bottom corner",BT,Arrow Lake-S,,Arrow Lake-S,Medium,Connectivity,0.1693,3-Medium
2025,BT-336061,"[Lenovo-IdeaPad/LCFC][S5x0-16pro_BE/ARL_H/BE201/AX203] The Unit shows ""Item Not Found"" when copy file from the shared folder via PAN. [Connection Rejected Due To Security Reasons]",BT,Arrow Lake-Hx,Arrow Lake-Hx,,,Connectivity,0.1784,2-High
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2]BT HLK fail LEEXtendedadvertising,BT,Arrow Lake-H,,Arrow Lake-H,High,HLK,0.2981,2-High
2025,,[Lenovo-Ideapad][Bogada][ARL HX][24H2]WIFI Lost with S3 stress test,WiFi,Arrow Lake-Hx,,Arrow Lake-Hx,High,YB/Lost,0.1379,2-High
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2]PLDR test caused WIFI YB,WiFi,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1551,2-High
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2] PLDR test caused BT YB or unknown device,BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1856,2-High
2025,,[Lenovo-Ideapad][Bogada][ARL HX][24H2]BT HLK CIS Establishment 100% fail,BT,Arrow Lake-Hx,,Arrow Lake-Hx,High,HLK,0.1942,2-High
2025,BT-338754,[Lenovo_IdeaPad][LCFC][ARL_H][S5x0-16pro_BE][24H2][AX203]Unit shows error message when transfer file from/to the added BT PC.(F/R:4/4unit,BT,Arrow Lake-U,Arrow Lake-U,Arrow Lake-H,Critical,Connectivity,0.1546,2-High
2025,,[Lenovo][LCFC][lugia][intel ARL][be200/201] link speed drop on DC power mode,WiFi,Arrow Lake-U,,Arrow Lake-U,Medium,Connectivity,0.106,3-Medium
2025,BT-339140,"[Lenovo-IdeaPad/LCFC][S5x0-16pro_BE/ARL_H/BE201/AX203][Fatal exception] The Unit shows Item Not Found"" when copy file from the shared folder via PAN.  (BC_EXC_LP_TX_RX_DOWN_TO_ERROR)",BT,Arrow Lake-Hx,Arrow Lake-Hx,,,Connectivity,0.17,2-High
2025,,[Lenovo_ThinkPad/LCFC][Sydney2.0_ARL/ARL/FmP][USB]The sound channel cannot be switched when switch headset channel after connect two BT headsets with play web video,BT,Arrow Lake,,Arrow Lake,Medium,Connectivity,0.1947,3-Medium
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2]MS SW HW drips fail by BT,BT,Arrow Lake-H,,Arrow Lake-H,High,Power Consumption,0.3918,2-High
2025,,[lenovo/DT BU][In-house][ARL-tiny11][BE200][M90q Gen6Nearby SharingMSB,BT,Arrow Lake,,Arrow Lake,High,Connectivity,0.1829,2-High
2025,,"[Lenovo Thinkpad/LCFC][Daisy_ARL/ARL/FmP][USB] Bluetooth devices all lost and do not show in the device manager when MIKE II s4 stress test, Bluetooth Device (Personal Area Network) (ID: BTH\MS_BTHPAN\6&257119B4&0&2) missing",BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1989,2-High
2025,CIE-6850,[ICPS] Display of Download traffic is incorrect in Usage Details tab,Other,Agnostic,Agnostic,,,ICPS,0.2168,2-High
2025,CIE-6860,"Localization - [Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]No description of ""Enable Additional Network Selection Features"" in ICPS Help",Other,Agnostic,Agnostic,,,ICPS,0.1637,2-High
2025,CIE-6862,Localization - [Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]No Dark/Light mode description in ICPS Help,Other,Lunar Lake,Lunar Lake,,,ICPS,0.178,4-Low
2025,,AX211 Constant Disconnects on 6GHz with TP X1 2-in-1 Gen 9,WiFi,Meteor Lake,,Meteor Lake,High,Performance,0.1205,2-High
2025,,[Lenovo/DT][in-house][ARL][BE200][P3 Tiny]S4Rebootyello bang,WiFi,Arrow Lake-S,,Arrow Lake-S,High,P2P,0.0994,2-High
2025,,[ADL][lenovo_thinkpad-JP][AX211][X13GEN3]BSOD_connecting  Bluetooth headset,WiFi,Alder Lake,,Alder Lake,Critical,Connectivity,0.1284,1-Critical
2025,,[Lenovo-Ideapad][Hetian2][ARL H][24H2] need 2-3 mins to remove BT device,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1855,2-High
2025,,"[Lenovo_IdeaPad][LCFC][ARL_H][S5x0-16pro_Dis][24H2][AX203]BT MS and KB can not connected again after turn off/on BT, FR: 1/1Unit, 1/1cycles.",BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2231,2-High
2025,,[Lenovo] [Compal] [RPL-HX][LOQ 15IRX11E I+N] ][KLG13] ][Win11 24H2]System show black and BSoD(0x18) after enter S5 with playing 3D video.,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Medium,BSOD,0.1578,3-Medium
2025,,[lenovo_arlh_marie_curie2] WiFi 7 6G Link speed not meet criteria,WiFi,Arrow Lake-H,,Arrow Lake-H,High,BIOS,0.1434,2-High
2025,,"[Lenovo J13 Kyoto][Win11 24H2][FC][Network]The aggregated link speed at 6 GHz  does not meet the required threshold of 2.4 Gbps in DC mode.[FR: 4/8,100%][1/1 Unit]",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Medium,Connectivity,0.1331,3-Medium
2025,WIFI-669472,"[Lenovo_IdeaPad][LCFC][ARL-HX][BE200][Hermes-IAX]BSOD:0x9F happened resume from MS, FR: 1/10Units, 1/93cycles",WiFi,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-Hx,High,BSOD,0.2877,2-High
2025,WIFI-671875,"[Lenovo][LCFC][Thinkbook 16P Gen5 IRX]the network show""Cant connect to this network"" and assert 0x84 & 0x20000066",WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,High,Connectivity,0.1234,2-High
2025,WIFI-671650,[lenovo_arlh_marie_curie2] BSOD point to Wifi driver(Netwaw16.sys),WiFi,Arrow Lake-H,Arrow Lake-H,Arrow Lake-H,High,BSOD,0.3047,2-High
2025,,"[Lenovo Thinkpad/LCFC][Aster_ARL_HX/ARL/GaP][USB_not onboard_NGFF card] Bluetooths microphone can not be recognized in Sound -> Recording device, and can not be recognized in Sound Recorder APP. (FR:1/3 units, 100% failed with that failed unit.)",BT,Arrow Lake-Hx,,Arrow Lake-Hx,High,Connectivity,0.2505,2-High
2025,BT-345317,"[Lenovo_IdeaPad][LCFC][LNL][Sunrise][24H2][SIT][BE201]WLAN show 5002_0x20101934 error do MS test, FR: 100/100",BT,Lunar Lake,Lunar Lake,Lunar Lake,Critical,Connectivity,0.136,1-Critical
2025,WIFI-672477,[Lenovo][ThinkStation PX][EagleStream][24H2]BSOD(Point to intelppm.sys) during installing BE200 driver.(F/R: 100%),WiFi,Unassigned,Unassigned,Unassigned,Critical,BSOD,0.2913,2-High
2025,CIE-7038,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Some contents in ICPS Help is not localized,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1685,3-Medium
