issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2024,,false,[lenovo/DT BU][In-house][ARL-S-PCB2][BE200]P3 Tiny gen2 ]win+K3s.,WiFi,Arrow Lake-S,,Arrow Lake-S,High,P2P,0.1049,2-High
2024,,false,"[Lenovo-Ideapad][ARL][Y910][BE200][24H2] WIFI always YB , follow SSD",WiFi,Arrow Lake-Hx,,Arrow Lake-Hx,Medium,YB/Lost,0.1515,3-Medium
2024,,false,[lenovo/DT BU][In-house][ARL-PCB1][AX211][	M90t Gen6 ]:HLK:System-PNP with IO be,WiFi,Arrow Lake-S,,Arrow Lake-S,High,HLK,0.1228,2-High
2024,WIFI-528912,true,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] Cast page shows ""No displays are available"" when install ""Wireless Display"" and then press Win+K.(FR:2/2units,4/4cycles)",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.116,2-High
2024,,false,[Lenovo/Desktop][in-house][ARL-S][BE200[M90q-6]WPA3-Personal-AES UI issues,WiFi,Arrow Lake-S,,Arrow Lake-S,High,Connectivity,0.1006,2-High
2024,,false,[Lenovo/DT][in-house][ARL-S][AX203][M70t-6]HLK-BT-LE Audio VSAP,BT,Arrow Lake-S,,Arrow Lake-S,High,HLK,0.2252,2-High
2024,,false,[Lenovo/DT][in-house][ARL-S][AX211][M90t-6]HLK-BT-LE Audio VSAP,BT,Arrow Lake-S,,Arrow Lake-S,High,HLK,0.2186,2-High
2024,CIE-5146,true,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS v4.0 UI doesnt support two-finger scroll and mouse wheel scroll,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1499,3-Medium
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] MS SW BT Drips=0, no HW drips USB xHCI",BT,Lunar Lake,,Lunar Lake,Critical,Power Consumption,0.2839,1-Critical
2024,,false,[LENOVO][Compal][LNL][BE201][Yoga slim7]BT PAN test issue,BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.1757,1-Critical
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] Intel BE201 QS Bluetooth device lost when testing with ATS S4 stress test.,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.2213,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] Intel BE201 QS Bluetooth device lost when testing with ATS S4 stress,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.2159,2-High
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]Unit occur BSOD 0xA while Lenovo Yoga TWS Earbuds headphone show error after Switch use.(F/R: 1/2units, 1/10cycles)",BT,Lunar Lake,,Lunar Lake,High,BSOD,0.1614,2-High
2024,BT-293145,false,"[Lenovo_IdeaPad][Tianzhu 16][LCFC][SIT][24H2]BT device no function and show ""connect"" after resum from Sx.",BT,Arrow Lake-U,Arrow Lake-U,Arrow Lake-U,High,Connectivity,0.1839,1-Critical
2024,,false,[Lenovo Thinkpad/LCFC][Eiger-2/Sonic-1_ARL/ARL/FmP][USB] Intel BE201 Bluetooth device was lost when the system entered MS stress test. Fail rate:1/1850 times.,BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1573,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] Intel BE201 QS Bluetooth paired successfully but can not use with Intel Unison App problem.,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1875,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11]BT headset(IQOO TWS2) lose function when starting team video call after do warmboot/S4.(FR:2/2units;6/10cycles),BT,Lunar Lake,,Lunar Lake,Low,Connectivity,0.1985,4-Low
2024,CIE-5149,true,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS UI font for SC is not localized,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1719,3-Medium
2024,,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT noise after resume from S5,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.192,2-High
2024,,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT HLK fail Bluetooth - HciExten,BT,Lunar Lake,,Lunar Lake,Critical,HLK,0.2607,1-Critical
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]BT device no function and show ""connect"" after resum from Sx.",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.172,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] BSOD 0xA point to BthA2dp.sys during office normal usage,BT,Lunar Lake,,Lunar Lake,High,BSOD,0.2464,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] Sound output has noise when connect BT headset during Teams meeting/Wechat call.(FR:11/11units;40/44cycles),BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.2178,1-Critical
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE200]Unit show BSOD(0x10d Stop code:WDF_VIOLATION) when take a screen shot after idle about 10 minutes. (F/R: 1/2units;1/10cycles),WiFi,Arrow Lake,,Arrow Lake,Low,BSOD,0.1827,4-Low
2024,WIFI-541859,false,[Lenovo][Compal][Yoga9 Refresh-32ILL10][LNL][BE201]6G band hidden SSID cant be connected.,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1175,2-High
2024,,false,"[Lenovo-IdeaPad][LNL][QIXIA][win11]{SVT][FmP][S790_15_LNL_SS_HF]The unit show BSOD (stop code:DRIVER_IRQL_NOT_LESS_OR_EQUAL,bugcheck code: 0xd1, with dump) when download steam app.(F/R:1/2units,1/4cycles)",WiFi,Lunar Lake,,Lunar Lake,High,BSOD,0.2037,2-High
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]Noise occurred during teams call, 2/2Units,  5/5cycles",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1838,2-High
2024,,false,[Lenovo_IdeaPad][Tianzhu 16][LCFC][SIT][24H2]BT Mouse show not connect after idle more than 10 mins,BT,Arrow Lake,,Arrow Lake,High,Connectivity,0.1836,2-High
2024,BT-295203,false,[Lenovo/DT][In-house][ARL-S][AX211][QT M970TS]BT Nearby Sharing failed,BT,Arrow Lake-S,Arrow Lake-S,Arrow Lake-S,High,Connectivity,0.2193,1-Critical
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] The unit occurred BSOD (bugcheck:0XD1,with dump) after OOBE and idle 20mins.",WiFi,Lunar Lake,,Lunar Lake,Critical,BSOD,0.1816,1-Critical
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11]can not find 6GHz band,WiFi,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.1571,1-Critical
2024,,false,[Lenovo_Alloy_LNL]BE201 reset after connected to 6G SSID,WiFi,Lunar Lake,,Lunar Lake,High,P2P,0.1004,2-High
2024,WIFI-540133,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] WIFI ICON lost and auto resume,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.1653,2-High
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE200]Unit show BSOD(0xd1) when run jumpstart,WiFi,Arrow Lake,,Arrow Lake,High,BSOD,0.2203,2-High
2024,BT-293879,true,[Lenovo ThinkPad JP][Thames2 BE/LnL/FmP][PCIe] BT mouse stops working suddenly (LE Scan List Empty),BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1962,1-Critical
2024,,false,[LENOVO][Compal][ARL][BE200][S5P/S7P Yoga Pro 7 14IAH10]BT earphone issue,BT,Arrow Lake,,Arrow Lake,Critical,Connectivity,0.1864,1-Critical
2024,,false,[Lenovo_IdeaPad][ThinkBook 13X G5][LCFC][ARL][FVT][24H2][BE201]Unit occur Blackscreen HW hang and BSOD(0x9f) W/ dumple file when run the Restart stress.(F/R 1/4units 1/145trials),BT,Arrow Lake-H,,Arrow Lake-H,High,BSOD,0.2589,2-High
2024,,false,[Lenovo_Alloy_LNL]BE201 hard to search 6G after ANT tool set to us,WiFi,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1011,3-Medium
2024,WIFI-551095,true,[Lenovo][Aladdin][LNL SIT][BE201][Win11] System show only one network band when connect MLO enabled AP,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1061,1-Critical
2024,BT-295927,true,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT lost while S4 stress,BT,Lunar Lake,Lunar Lake,Lunar Lake,Critical,YB/Lost,0.2063,1-Critical
2024,,false,"[Lenovo Thinkpad/LCFC][Matterhorn2_Yushan2_ARL/ARL/FmP][USB] Intel BE201 Bluetooth device was lost during S0i3 stress test by LongRunATS_AOAC_v5.2 tool. (FR: 1/46units, 1/6764total trials)",BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1732,2-High
2024,,false,[lenovo/DT BU][In-house][[C-ARL-PCB2][AX211]TC-TC-M770T ] AX211WIFI  Nearby sharing RTL8922AE,BT,Arrow Lake-S,,Arrow Lake-S,High,Connectivity,0.1987,2-High
2024,BT-295258,true,[Lenovo][Thames2/Mersey2][BE] BT Lost during S4/S4 with 23.100.1.1,BT,Lunar Lake,Lunar Lake,Lunar Lake,High,YB/Lost,0.2127,1-Critical
2024,,false,"[Lenovo/DT][in-house][ARL-S][AX211][QT M970ts]BT Nearby Sharing failed ---Intel receive, RTL send",BT,Arrow Lake-S,,Arrow Lake-S,High,Connectivity,0.2147,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Link-1_ARL/ARL/FmP/GfP][USB] Intel BE201/AX211 with BT headset Samsung Galaxy Buds3 Pro can be recognized but no function.(FR:2/2 units),BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2427,2-High
2024,,false,"[Lenovo_ThinkPad][KUNLUN IAL][LCFC][FVT][24H2][AX211]BT headset left ear lost when connected to BT headset device or resum from Sx.(FR: 2/2units, 6/16trails)",BT,Arrow Lake-U,,Arrow Lake-U,Medium,Connectivity,0.1902,3-Medium
2024,BT-297374,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201] BT Lost when idle after normal use.(F/R: 2/2units, 2/4cycles)",BT,Lunar Lake,Lunar Lake,Lunar Lake,Critical,YB/Lost,0.1772,1-Critical
2024,WIFI-546162,true,[lenovo_lnl_eiger2]BE201 BSOD 0xD1 when playing video with WhitePearl tool,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.238,2-High
2024,,false,[Lenovo_Thinkbook][Compal][Solar PC][LNL][BE201]BT not stable with BE201 (w,WiFi,Lunar Lake,,Lunar Lake,High,P2P,0.1078,2-High
2024,,false,[Lenovo-Ideapad][Shangri-la/Yoga Slim 9_SIT][FmP][LNL][24H2]BT YB after MS resume,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1998,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] wifi device lost/YB after MS resume,WiFi,Lunar Lake,,Lunar Lake,Critical,YB/Lost,0.3073,1-Critical
2024,,false,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]6G network cant be listed in ICPS Network Health UI.,Other,Lunar Lake,,Lunar Lake,High,ICPS,0.1696,2-High
2024,CIE-5354,true,[Lenovo][MeteorLake][AX211][24H2][100%][ICPS4.1024.1114.1]ICPS displayed content cant adapt to window size,Other,Meteor Lake,Meteor Lake,Meteor Lake,Medium,ICPS,0.1644,3-Medium
2024,,false,[lenovo_arlh_mersey2]BE201 error system event 5002 after resume from s0i3,WiFi,Lunar Lake,,Lunar Lake,Medium,YB/Lost,0.1198,3-Medium
2024,,false,[Lenovo][AVC][M90aPro-6][ARL-S][BE200][Win11 24H2][F/R:100%] Cant wake on WLAN in S4,WiFi,Arrow Lake-S,,Arrow Lake-S,High,YB/Lost,0.103,2-High
2024,,false,[Lenovo_Thinkbook][Compal][Solar PC][LNL][BE201]BT not stable with BE201,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1534,2-High
2024,,false,"[Lenovo_IdeaPad][Sunrise][LCFC][LNL][FVT][24H2][BE201] The unit still can search the 6G SSID when the MCC set to CN, FR: 1/2Units1/20cycles",WiFi,Lunar Lake,,Lunar Lake,Medium,Connectivity,0.1302,3-Medium
2024,,false,[lenovo/DT][inhouse][ARL-S][BE200][M90t-6],WiFi,Arrow Lake-S,,Arrow Lake-S,High,P2P,0.1129,2-High
2024,BT-296724,false,[Lenovo][Aladdin][LNL SIT][BE201]BT lost in SVT build,BT,Lunar Lake,Lunar Lake,Lunar Lake,Critical,YB/Lost,0.1778,1-Critical
2024,,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT PLDR fail while BT connected,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1907,2-High
2024,,false,[LENOVO][Compal][ARL][BE200][Slim7][Yoga Slim7]BT PAN ping test fail,BT,Lunar Lake,,Lunar Lake,Critical,HLK,0.1741,1-Critical
2024,,false,"[Lenovo Thinkpad/LCFC][Matterhorn2_Yushan2_ARL/ARL/FmP][USB] Intel BE201 Intel(R) Wireless Bluetooth(R) Lost during Restart stress test by LongRunATS_AOAC_v5.2 tool. (FR: 1/52units, 1/7800 total trials)",BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1621,2-High
2024,,false,"[Lenovo Thinkpad/LCFC][Link-1_ARL/ARL/FmP/GfP][USB] Intel BE201/AX211 the Sound Recorder cannot be recorded and automatic exit when use BT headset recording.(FR: 2/2 units, 4/4tal trials).",BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2366,2-High
2024,,false,"[Lenovo Thinkpad/LCFC][Matterhorn2 LNL/LNL/FmP][PCIE] B system no sound output when the Samsung Galaxy Buds3 Pro(D579) BT headset is connected to the A system during meeting call in teams/zoom.(FR:2/2units,4/4trials)",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2315,2-High
2024,WIFI-548045,true,[Lenovo][Aladdin][LNL SIT][BE201]wifi ping fail when perform wifi reboot ping test,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,Critical,Performance,0.1016,1-Critical
2024,,false,"[Lenovo][IdeaPad 5 2-in-1 14/16IAL10][ARL][24H2] The BT mouse cannot be searched after idle 2 Hrs.(FR: 3/3 uuts, 8/10 cycles)",BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2362,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Link-1_ARL/ARL/FmP][USB] The Intel BE201 BT keyboard/mouse shows in the BT device but is not connected and can not auto-reconnect after being in idle mode for a night.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2228,2-High
2024,,false,[Lenovo_IdeaPad][Lun1.0 Intel_ARL_FVT]Intel BT device show YB during running Mike Power off test.(F/R: 1/4 units),BT,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.2193,2-High
2024,,false,"[Lenovo_IdeaPad][Yoga Slim7_14ILL10_FVT]H4_Auto_ S4/Stress_S4, System show Bluetooth lost and Unknown USB Device yellow bang in device manager. (F/R:1/10u,1/2,500c)",BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.3043,2-High
2024,WIFI-550188,false,[lenovo_lnl0eiger2] BE201 BSOD 0x9F when doing hybrid shutdown stress test,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,BSOD,0.2963,2-High
2024,,false,[Lenovo_arlu_abby]BT device lost and YB during S4 longrun in AC mode on AX211,BT,Arrow Lake-U,,Arrow Lake-U,High,YB/Lost,0.3718,2-High
2024,,false,[Lenovo][LNL][BE201][Thames/Mersey-2] WLAN YB during S4 Loop test.,WiFi,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1954,2-High
2024,,false,[Lenovo][Hetian2][ARL EVT][BE201]0X9F BSOD point to BT,BT,Arrow Lake-H,,Arrow Lake-H,Medium,BSOD,0.3095,3-Medium
2024,BT-298285,true,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE][Factory] Unexpected FW retransition to D3 failure,BT,Lunar Lake,Lunar Lake,,,Connectivity,0.19,1-Critical
2024,BT-298548,false,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE] SHR and PLDR failed due to DEVICE_BUSY,BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1736,1-Critical
2024,,false,[Lenovo][AVC][M90a-6][ARL-S][AX211] Error 5010 in Event log after OOBE,WiFi,Arrow Lake-S,,Arrow Lake-S,High,YB/Lost,0.1359,2-High
2024,,false,"[Lenovo-IdeaPad][LNL][SV3][QiXia][SVT][FMP]Sound cant output when connect BT headset during Teams metting .(F/R:1/3units,4/15cycles)",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2328,2-High
2024,,false,[Lenovo_arlu_abby]WI-FI will automatically disconnect with WPA3 Personal in WI-FI Configuration,WiFi,Arrow Lake-U,,Arrow Lake-U,High,P2P,0.1355,2-High
2024,,false,[Lenovo JP][MTL][BE201] EAP-AKA authentication packet is not being sent to client when attempt to connect was made,WiFi,Meteor Lake,,Meteor Lake,High,P2P,0.1162,2-High
2024,,false,"[Lenovo-AIO][Comapl][A390 2427IRH9][AX201]Unit shows ""No displays are available"" when Source terminal project to Sink terminal",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,Medium,Sensing,0.1075,3-Medium
2024,,false,[Lenovo_IdeaPad][Yoga Slim7_14ILL10_FVT] S4 discover blackscreen and show S0i3 LED state with 0x9F Bsod,BT,Lunar Lake,,Lunar Lake,High,BSOD,0.2875,2-High
2024,BT-300418,false,"[Lenovo_IdeaPad][Tianzhu 16][LCFC][SVT][24H2]BT device show YB after resume from WB/MS, FR: 4/351Units",BT,Arrow Lake-H,Arrow Lake-H,Arrow Lake-H,Critical,YB/Lost,0.2307,1-Critical
2024,,false,[Lenovo][Foxconn][ThinkStation Cathaya P5 Gen2][Granite Rapids][BE200][Win11]There is new Microsoft Windows 11 algorithm driver design limitation with power management Hibernate WoWLAN.  Suggest to close this issue.,WiFi,Arrow Lake-S,,Arrow Lake-S,High,Connectivity,0.1041,2-High
2024,,false,"Application error with Event ID 1000 ""IntelConnectivityNetworkService.exe"", found after F11 LAN Reset",Other,Lunar Lake,,Lunar Lake,Medium,YB/Lost,0.1224,3-Medium
2024,,false,[Lenovo/DT][in-house][ARL-S][BE200][M90ts-9]WPA22.4GHz2.5GHzBE,WiFi,Arrow Lake-S,,Arrow Lake-S,Critical,P2P,0.1049,1-Critical
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]The unit occurred BSOD 0xd1 when playing video, FR: 2/2Units.",BT,Lunar Lake,,Lunar Lake,High,BSOD,0.2114,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] WiFi lost after WB stress test,WiFi,Lunar Lake,,Lunar Lake,Critical,YB/Lost,0.1721,1-Critical
2024,WIFI-562968,true,[lenovo_arlh_eiger2]BE201 device YB after S4 resume,WiFi,Arrow Lake,Arrow Lake,Arrow Lake,High,YB/Lost,0.2992,2-High
2024,BT-301609,true,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE][Factory][Tx Timeout] Bluetooth YB due to PLDR timeout during MS/S4 test(1/317 unit) [ Using MSFT EB with FLR fix ],BT,Lunar Lake,Lunar Lake,,,YB/Lost,0.1692,1-Critical
2024,BT-302284,false,"[Lenovo][IdeaPad 5 2-in-1 14/16IAL10][ARL][24H2] AX203 WIFI will show YB(error code:10) when running CB/S4 test.(F/R: 5/30 by UUTs, 5/3000 by cycles)",BT,Arrow Lake-U,Arrow Lake-U,Arrow Lake-H,High,YB/Lost,0.1603,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Sydney2_ARL/ARL/FmP][USB] Bluetooth WHCK test item: Bluetooth - CIS Establishment Test failed.,BT,Arrow Lake-H,,Arrow Lake-H,High,HLK,0.2089,2-High
2024,,false,"[Lenovo][IdeaPad 5 2-in-1 14/16IAL10][ARL][24H2] AX203 WIFI will show YB(error code:43) when running CB test.(F/R: 4/30 by UUTs, 4/3000 by cycles)",WiFi,Arrow Lake-H,,Arrow Lake-H,High,YB/Lost,0.1511,2-High
2024,WIFI-560409,false,"[Lenovo-IdeaPad/YOGA][Compal][S5P_S7P-14IAH][ARL-H][Win11 24H2][SIT]BSoD point to WifiCx during Stress_Random MS/S4,F/R: 3/20units, 3/2000cycles)",WiFi,Arrow Lake-H,Arrow Lake-H,,,BSOD,0.2281,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Sydney2_ARL/ARL/FmP][USB] Bluetooth WHCK test item: Bluetooth - L2CAP Performance (Reliability) failed.,BT,Arrow Lake-H,,Arrow Lake-H,High,HLK,0.1479,2-High
2024,,false,"[Lenovo Thinkpad/LCFC][Link-1_ARL/ARL/FmP][USB] The Intel BE201 BT occur BSOD 0x9f during  AC S5 longrun test using the LongRunATS_shutdown_v5.2.(FR:1/5 units, 1/480 total trials)",BT,Arrow Lake-H,,Arrow Lake-H,High,BSOD,0.1808,2-High
2024,BT-302212,true,[Lenovo-ThinkPad][Aladdin/LNL QS/FmP2][USB][24H2][PA] headset/Mouse can not use due to connection timeout.,BT,Lunar Lake,Lunar Lake,,,Connectivity,0.2025,1-Critical
2024,BT-302220,false,[Lenovo ThinkPad JP/LCFC][Alloy/S990/LNL/FmP][PCIe] Bluetooth mouse device stopped working and BT lost during zip file. - PME Wake bit not seen in FW,BT,Lunar Lake,Lunar Lake,,,YB/Lost,0.1592,1-Critical
2024,BT-302224,false,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE] [PCIe]BT LE mouse and headphone stop working during teams call. BT device lost [Using MSFT EB with FLR fix],BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1838,2-High
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][AX203][BE200]BT headphone can not auto connect  after WB/S4,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.2164,2-High
2024,,false,[Lenovo][Wistron][ThinkBook14 G8 IAL][ARL][AX211][24H2][50%]:The Bluetooth keyboard could not be found,BT,Arrow Lake,,Arrow Lake,High,Connectivity,0.2445,2-High
2024,,false,[Lenovo][Wistron][300W_GEN5][TWL][BE200][24H2][100%]:The WLAN card of the BE200 shows 802.11ax,WiFi,Alder Lake,,Alder Lake,High,Performance,0.1469,2-High
2024,,false,"[Lenovo][Wistron][Thinkbook14 G8 IAL][ARL][AX211][24H2][10%]:When using the WLan of the intel AX211,there is a chance than the WIFI not found",WiFi,Arrow Lake,,Arrow Lake,High,Connectivity,0.1263,2-High
2024,,false,[Lenovo_IdeaPad][Elbrus Mount][LCFC][SIT][24H2][BE201]Stress_BurnIn_The unit Intel(R) Wi-Fi 7 BE201 Device Lost when run BurnIn stress test.(F/R:1/30units),WiFi,Arrow Lake-U,,Arrow Lake-U,Critical,YB/Lost,0.1901,1-Critical
2024,BT-302266,true,[Lenovo ThinkPad JP/LCFC][Alloy/S990/LNL/FmP][PCIe] BT lost w/o any PLDR during coldboot testing. (FR: 1/41 unit),BT,Lunar Lake,Lunar Lake,,,YB/Lost,0.1655,1-Critical
2024,,false,[Lenovo][ThinkPad L13 G3][ADL][AX201][Win10]Wi-Fi connection occasionally drops during normal use,WiFi,Alder Lake,,Alder Lake,High,P2P,0.1345,2-High
2024,WIFI-565837,false,"[Lenovo][IdeaPad 5 2-in-1 14/16IAL10][ARL][24H2]Run warmboot occured BSOD 0xD1 point Netwaw16.sys(F/R: 16/20 by UUTs,16/2000cycles)",WiFi,Arrow Lake-U,Arrow Lake-U,Arrow Lake-H,Critical,BSOD,0.2124,2-High
2024,BT-303616,true,"[Lenovo_IdeaPad][Elbrus Mount][LCFC][SIT][24H2][BE201]No sound output from BT headset after disconnecting and reconnecting the BT headset multiple times.(FR: 2/2 units, 4/4 cycles)",BT,Arrow Lake-U,Arrow Lake-U,Arrow Lake-U,Critical,Connectivity,0.2954,1-Critical
2024,,false,LCFC YogaC910-14LNL BE201 WLAN Tx power abnormal,WiFi,Lunar Lake,,Lunar Lake,Critical,RF,0.1194,1-Critical
2024,,false,"[Lenovo China][Qixia][S790_15_LNL_OLED]Sound output has a current noise after disconnect and reconnect the BT headset about 3s during play video/audio.(F/R:2/2units,8/10cycles)",BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2495,2-High
2024,BT-303389,true,[Lenovo][Aladdin][LNL SIT][BE201][Win11] BT PAN ping overnight fail,BT,Arrow Lake,Arrow Lake,Lunar Lake,High,Connectivity,0.1879,1-Critical
2024,,false,[Lenovo-Ideapad][Shangri-la][FmP][LNL][24H2]BT Ping fail,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2049,2-High
2024,,false,[Lenovo-Ideapad][Shangri-la][FmP][LNL][24H2]BT mouse and headset no function,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2238,2-High
2024,,false,[Lenovo-Ideapad][Shangri-la][FmP][LNL][24H2]can not connect/remove BT devices.,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2423,2-High
2024,,false,[Lenovo-Ideapad][Shangri-la][FmP][LNL][24H2] BT copy file fail,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1951,2-High
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]No sound output from BT headset after disconnecting and reconnecting the BT headset multiple times.(FR: 2/2 units, 4/4 cycles)",BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.2922,1-Critical
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE200]BT headphone can not auto connect after WB/S4,BT,Arrow Lake,,Arrow Lake,High,Connectivity,0.2164,2-High
2024,BT-304026,true,[Lenovo][HQ][LNL][C710]BT will lost during player music with Galaxy Buds2 Pro BTLE headset(F/R: 4/4 UUTs; 40/40 Cycles),BT,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1686,1-Critical
2024,,false,"[TB 14_16_G7+ IAH_mini FVT ] Stress_MS/,SW/HW drips less than 90%",WiFi,Arrow Lake,,Arrow Lake,Medium,Power Consumption,0.6818,3-Medium
